name,method,iters,condition,var,eps,ppl,pdv,re_a,re_b,re,adj_lpips
cat_rabbit,lam0.25,500,clean,,,1.7167441695928574,0.0937547923637724,8.062079723458737e-05,0.00012848193000536412,0.00010455136361997575,0.0723 0.1004 0.1072 0.2575 0.2402 0.2248 0.3512 0.2150 0.0929 0.0551
cat_rabbit,lam0.5,500,clean,,,1.9025895819067955,0.09957235407922288,8.062079723458737e-05,0.00012848193000536412,0.00010455136361997575,0.0756 0.1173 0.2032 0.2266 0.2390 0.2793 0.3846 0.2362 0.0810 0.0597
cat_rabbit,lam0.75,500,clean,,,2.106883779168129,0.1095978766962467,8.062079723458737e-05,0.00012848193000536412,0.00010455136361997575,0.0759 0.1347 0.2773 0.2105 0.2684 0.3243 0.4072 0.2509 0.0941 0.0635
cat_rabbit,lam1.0,500,clean,,,2.3210242241621017,0.10838434776670058,8.062079723458737e-05,0.00012848193000536412,0.00010455136361997575,0.1175 0.1705 0.2935 0.2207 0.2868 0.3730 0.3868 0.3040 0.0631 0.1051
cat_rabbit,lerp,,clean,,,2.195047289133072,0.11533041456831544,8.062079723458737e-05,0.00012848193000536412,0.00010455136361997575,0.1966 0.3746 0.2268 0.1449 0.0791 0.0833 0.1769 0.1890 0.4650 0.2588
cat_rabbit,slerp,,clean,,,1.6108527183532715,0.0882422381994839,8.062079723458737e-05,0.00012848193000536412,0.00010455136361997575,0.0697 0.0794 0.0834 0.2355 0.2625 0.2725 0.2670 0.1969 0.0818 0.0622
chair01,lam0.0,500,clean,,,1.3466016538441181,0.11052816803895336,0.0001899956987472251,3.569921318558045e-05,0.00011284745596640278,0.0548 0.0670 0.0838 0.3667 0.2781 0.1661 0.2111 0.0528 0.0350 0.0311
chair01,lam0.1,500,clean,,,1.3778503835201263,0.11791364187620647,0.0001899956987472251,3.569921318558045e-05,0.00011284745596640278,0.0456 0.0665 0.1004 0.3977 0.2692 0.1287 0.2438 0.0580 0.0349 0.0331
chair01,lam0.25,500,clean,,,1.4210212342441082,0.11730450839451516,0.0001899956987472251,3.569921318558045e-05,0.00011284745596640278,0.0455 0.0723 0.1216 0.3978 0.2686 0.1324 0.2520 0.0570 0.0382 0.0355
chair01,lam0.5,500,clean,,,1.5480797067284584,0.10465370891941457,0.0001899956987472251,3.569921318558045e-05,0.00011284745596640278,0.0473 0.1186 0.2118 0.3386 0.2726 0.1423 0.2666 0.0628 0.0455 0.0421
chair01,lam0.75,500,clean,,,1.6116709038615227,0.1006344923660783,0.0001899956987472251,3.569921318558045e-05,0.00011284745596640278,0.0687 0.1171 0.2238 0.3243 0.2639 0.1561 0.2893 0.0492 0.0664 0.0529
chair01,lam1.0,500,clean,,,1.7025988698005676,0.10321875013584131,0.0001899956987472251,3.569921318558045e-05,0.00011284745596640278,0.1051 0.1074 0.2312 0.3262 0.2620 0.1521 0.3267 0.0433 0.0387 0.1099
chair01,lerp,,clean,,,1.8151503130793571,0.07911381587871859,0.0001899956987472251,3.569921318558045e-05,0.00011284745596640278,0.2314 0.3637 0.1994 0.2436 0.0899 0.0953 0.1490 0.1097 0.1778 0.1553
chair01,slerp,,clean,,,1.3373104557394981,0.1011705001356736,0.0001899956987472251,3.569921318558045e-05,0.00011284745596640278,0.0682 0.0706 0.1088 0.2823 0.3016 0.2593 0.1308 0.0517 0.0321 0.0319
chair12,lam0.0,500,clean,,,1.3649749048054218,0.11318427468217426,3.5446246329229325e-05,0.00012723149848170578,8.133887240546755e-05,0.0439 0.0475 0.1021 0.1510 0.3254 0.3756 0.1051 0.1209 0.0466 0.0468
chair12,lam0.1,500,clean,,,1.3642957471311092,0.11549887505107853,3.5446246329229325e-05,0.00012723149848170578,8.133887240546755e-05,0.0381 0.0547 0.0961 0.1429 0.3430 0.3703 0.1065 0.1238 0.0481 0.0408
chair12,lam0.25,500,clean,,,1.3703905828297138,0.11758807952709915,3.5446246329229325e-05,0.00012723149848170578,8.133887240546755e-05,0.0383 0.0641 0.0967 0.1157 0.3660 0.3625 0.1076 0.1292 0.0525 0.0379
chair12,lam0.5,500,clean,,,1.3778847008943558,0.11174730322101908,3.5446246329229325e-05,0.00012723149848170578,8.133887240546755e-05,0.0446 0.0769 0.0909 0.1074 0.3658 0.3391 0.1248 0.1347 0.0550 0.0387
chair12,lam0.75,500,clean,,,1.4441004507243633,0.10454208431506248,3.5446246329229325e-05,0.00012723149848170578,8.133887240546755e-05,0.0665 0.0787 0.0890 0.1416 0.3516 0.3341 0.1424 0.1348 0.0539 0.0515
chair12,lam1.0,500,clean,,,1.5378618389368057,0.10526248145280447,3.5446246329229325e-05,0.00012723149848170578,8.133887240546755e-05,0.0849 0.0741 0.0940 0.1476 0.3585 0.3437 0.1758 0.1334 0.0441 0.0819
chair12,lerp,,clean,,,1.715719148516655,0.04123395749098818,3.5446246329229325e-05,0.00012723149848170578,8.133887240546755e-05,0.1701 0.1884 0.1219 0.1408 0.1322 0.1683 0.2483 0.1349 0.2387 0.1721
chair12,slerp,,clean,,,1.0984777994453907,0.07645401141657567,3.5446246329229325e-05,0.00012723149848170578,8.133887240546755e-05,0.0390 0.0603 0.0870 0.1250 0.1675 0.3088 0.1206 0.0860 0.0544 0.0500
gandalf,lam0.0,500,clean,,,1.2966308295726776,0.05190129484618716,4.901865395368077e-05,0.00013435623259283602,9.16874432732584e-05,0.0827 0.0975 0.0982 0.1652 0.1206 0.2664 0.1263 0.1467 0.1063 0.0869
gandalf,lam0.1,500,clean,,,1.294456958770752,0.047558082073859025,4.901865395368077e-05,0.00013435623259283602,9.16874432732584e-05,0.0772 0.0971 0.0940 0.1745 0.1379 0.2412 0.1329 0.1491 0.1069 0.0836
gandalf,lam0.25,500,clean,,,1.3517014756798744,0.051067798130340174,4.901865395368077e-05,0.00013435623259283602,9.16874432732584e-05,0.0735 0.0991 0.0965 0.2052 0.1604 0.2343 0.1236 0.1634 0.1120 0.0837
gandalf,lam0.5,500,clean,,,1.457054778933525,0.04873426004370507,4.901865395368077e-05,0.00013435623259283602,9.16874432732584e-05,0.0745 0.1085 0.1161 0.2359 0.1527 0.1796 0.2044 0.1409 0.1577 0.0867
gandalf,lam0.75,500,clean,,,1.545741692185402,0.049966888109873604,4.901865395368077e-05,0.00013435623259283602,9.16874432732584e-05,0.0920 0.1356 0.1329 0.2503 0.1473 0.1311 0.2258 0.1307 0.1988 0.1013
gandalf,lam1.0,500,clean,,,1.8227728605270386,0.053538467833608015,4.901865395368077e-05,0.00013435623259283602,9.16874432732584e-05,0.1087 0.1971 0.2408 0.2078 0.1830 0.1260 0.2275 0.1320 0.1272 0.2727
